drift_type,severity,severity_value,eod,dpd,ece,model,task,replication
concept,0,1.5,0.004484858558228218,0.00441197787900411,0.02495101881958197,xgboost,readmit_30,14
concept,0,1.5,0.0,0.0,0.11680700872497658,mlp,readmit_30,14
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,14
concept,0,1.5,0.1887034883467702,0.04106057755864101,0.10849211289180534,xgboost,extended_stay,14
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,14
concept,0,1.5,0.07959186010933253,2.7204756180565504e-05,0.4600495600033775,logistic_regression,med_change,14
concept,0,1.5,0.4809008398741417,0.02399930506992587,0.4633071777420271,xgboost,med_change,14
concept,0,1.5,0.01906090190609019,0.0040638737107977965,0.5390277509946332,mlp,med_change,14
concept,1,2.0,0.1569947231981893,0.000620943696867049,0.4417334212023042,logistic_regression,readmit_30,14
concept,1,2.0,0.004385390106804561,0.00441197787900411,0.024953717657563303,xgboost,readmit_30,14
concept,1,2.0,0.0,0.0,0.13519662809718394,mlp,readmit_30,14
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,14
concept,1,2.0,0.17344426952383646,0.04106057755864101,0.11040818360915224,xgboost,extended_stay,14
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,14
concept,1,2.0,0.08406167046070742,2.7204756180565504e-05,0.5217673443314867,logistic_regression,med_change,14
concept,1,2.0,0.47924336896923403,0.02399930506992587,0.45982298999966836,xgboost,med_change,14
concept,1,2.0,0.018857459789240156,0.0040638737107977965,0.6068102252906631,mlp,med_change,14
concept,2,3.0,0.17292248136622723,0.000620943696867049,0.408545285960653,logistic_regression,readmit_30,14
concept,2,3.0,0.006148877696149198,0.00441197787900411,0.05207438632039157,xgboost,readmit_30,14
concept,2,3.0,0.0,0.0,0.16838476333883504,mlp,readmit_30,14
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,14
concept,2,3.0,0.18397532177649834,0.04106057755864101,0.17631386445548938,xgboost,extended_stay,14
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,14
concept,2,3.0,0.09401763677141206,2.7204756180565504e-05,0.6616923924336392,logistic_regression,med_change,14
concept,2,3.0,0.49422570465453897,0.02399930506992587,0.4801086712081129,xgboost,med_change,14
concept,2,3.0,0.0216998191681736,0.0040638737107977965,0.7480672259129406,mlp,med_change,14
covariate,0,0.5,0.25378033297657865,0.24683808969869403,0.6053630705178281,logistic_regression,readmit_30,15
covariate,0,0.5,0.01854702170232415,0.005241681260045388,0.02766503176669861,xgboost,readmit_30,15
covariate,0,0.5,0.0,0.0,0.10499830761269141,mlp,readmit_30,15
covariate,0,0.5,0.0,0.0,0.7044181598780446,logistic_regression,extended_stay,15
covariate,0,0.5,0.1210246782235016,0.10372266243306194,0.11191283107063528,xgboost,extended_stay,15
covariate,0,0.5,0.0,0.0,0.704417986129465,mlp,extended_stay,15
covariate,0,0.5,0.09503772113117112,0.05079212733259768,0.3136343274442858,logistic_regression,med_change,15
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004411109589083552,xgboost,med_change,15
covariate,0,0.5,0.010880596223032748,0.005723280472880352,0.452912730961955,mlp,med_change,15
covariate,1,1.0,0.335889033699695,0.32462278167131375,0.7096526602475991,logistic_regression,readmit_30,15
covariate,1,1.0,0.03352829511056385,0.010219901546293054,0.08069327765651893,xgboost,readmit_30,15
covariate,1,1.0,0.0,0.0,0.10878352221031587,mlp,readmit_30,15
covariate,1,1.0,0.0,0.0,0.7044181705023171,logistic_regression,extended_stay,15
covariate,1,1.0,0.33021405704058004,0.32006781903957515,0.26743051040669585,xgboost,extended_stay,15
covariate,1,1.0,0.0,0.0,0.7044181702326886,mlp,extended_stay,15
covariate,1,1.0,0.24275520605795833,0.12567285747157303,0.23881622106269157,logistic_regression,med_change,15
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004469352521931877,xgboost,med_change,15
covariate,1,1.0,0.016479218100724394,0.008419816461264504,0.45133890841926194,mlp,med_change,15
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7829832849125502,logistic_regression,readmit_30,15
covariate,2,1.5,0.035400954286593816,0.016027825213582,0.1002496031542409,xgboost,readmit_30,15
covariate,2,1.5,0.0,0.0,0.11012301769020669,mlp,readmit_30,15
covariate,2,1.5,0.0,0.0,0.7044181705040446,logistic_regression,extended_stay,15
covariate,2,1.5,0.5510621135776824,0.5057139505475611,0.40000169925442675,xgboost,extended_stay,15
covariate,2,1.5,0.0,0.0,0.704418170503649,mlp,extended_stay,15
covariate,2,1.5,0.438276308555805,0.23311944531641848,0.14873564709014425,logistic_regression,med_change,15
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.0044510503112342534,xgboost,med_change,15
covariate,2,1.5,0.017340544543446187,0.008834668151785146,0.4500053589304888,mlp,med_change,15
label,0,0.15,0.0069535231815683884,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,15
label,0,0.15,0.013480740446010723,0.00441197787900411,0.03428788069427767,xgboost,readmit_30,15
label,0,0.15,0.0,0.0,0.1345268627831128,mlp,readmit_30,15
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,15
label,0,0.15,0.07221693202618895,0.04106057755864101,0.14664817661482799,xgboost,extended_stay,15
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,15
label,0,0.15,0.07733047166548077,2.7204756180565504e-05,0.13915073301434333,logistic_regression,med_change,15
label,0,0.15,0.38848218643240606,0.02399930506992587,0.3300632676295125,xgboost,med_change,15
label,0,0.15,0.012297674789585409,0.0040638737107977965,0.13924337219692132,mlp,med_change,15
label,1,0.2,0.05259667670853929,0.000620943696867049,0.38580909931809687,logistic_regression,readmit_30,15
label,1,0.2,0.012443396047670474,0.00441197787900411,0.08035301997889822,xgboost,readmit_30,15
label,1,0.2,0.0,0.0,0.18451649149084978,mlp,readmit_30,15
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,15
label,1,0.2,0.0732542764245292,0.04106057755864101,0.09912497122084124,xgboost,extended_stay,15
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,15
label,1,0.2,0.06799559056410563,2.7204756180565504e-05,0.16125545932567598,logistic_regression,med_change,15
label,1,0.2,0.35001296344309046,0.02399930506992587,0.28029105666170223,xgboost,med_change,15
label,1,0.2,0.011407829919626652,0.0040638737107977965,0.18383234384867547,mlp,med_change,15
label,2,0.25,0.06421493396995015,0.000620943696867049,0.33664917399140115,logistic_regression,readmit_30,15
label,2,0.25,0.005181985259288733,0.00441197787900411,0.12201513025930523,xgboost,readmit_30,15
label,2,0.25,0.0,0.0,0.23450612019858677,mlp,readmit_30,15
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,15
label,2,0.25,0.0622584258021226,0.04106057755864101,0.053283859418310625,xgboost,extended_stay,15
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,15
label,2,0.25,0.05824604887344321,2.7204756180565504e-05,0.18967280012633972,logistic_regression,med_change,15
label,2,0.25,0.3075221238938053,0.02399930506992587,0.23013605373577165,xgboost,med_change,15
label,2,0.25,0.009679203539823008,0.0040638737107977965,0.23033231614318328,mlp,med_change,15
concept,0,1.5,0.08240001189891877,0.000620943696867049,0.45832748882312974,logistic_regression,readmit_30,15
concept,0,1.5,0.009757113322326833,0.00441197787900411,0.025076159544009387,xgboost,readmit_30,15
concept,0,1.5,0.0,0.0,0.11528374695219326,mlp,readmit_30,15
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,15
concept,0,1.5,0.20091350055678242,0.04106057755864101,0.11927825684534193,xgboost,extended_stay,15
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,15
concept,0,1.5,0.07771920093330256,2.7204756180565504e-05,0.460784145824953,logistic_regression,med_change,15
concept,0,1.5,0.4737847350052278,0.02399930506992587,0.4554249956221349,xgboost,med_change,15
concept,0,1.5,0.01813110181311018,0.0040638737107977965,0.5361237891609887,mlp,med_change,15
concept,1,2.0,0.15555380100798766,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,15
concept,1,2.0,0.0058755411682655,0.00441197787900411,0.021258286529063586,xgboost,readmit_30,15
concept,1,2.0,0.0,0.0,0.13423077972684344,mlp,readmit_30,15
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,15
concept,1,2.0,0.18154362157567233,0.04106057755864101,0.11325584285330587,xgboost,extended_stay,15
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,15
concept,1,2.0,0.07909149153426608,2.7204756180565504e-05,0.5235350567673419,logistic_regression,med_change,15
concept,1,2.0,0.4722851184722161,0.02399930506992587,0.45127647871692855,xgboost,med_change,15
concept,1,2.0,0.019966722129783693,0.0040638737107977965,0.6065662164892064,mlp,med_change,15
concept,2,3.0,0.16940960080416634,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,15
concept,2,3.0,0.004174417696852796,0.00441197787900411,0.05306476567406496,xgboost,readmit_30,15
concept,2,3.0,0.0,0.0,0.16796991164831443,mlp,readmit_30,15
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,15
concept,2,3.0,0.19187005861860362,0.04106057755864101,0.17631386445548944,xgboost,extended_stay,15
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,15
concept,2,3.0,0.0934792787633367,2.7204756180565504e-05,0.6618880955559749,logistic_regression,med_change,15
concept,2,3.0,0.4888421245737853,0.02399930506992587,0.4718116373977002,xgboost,med_change,15
concept,2,3.0,0.014466546112115732,0.0040638737107977965,0.7448084936031435,mlp,med_change,15
covariate,0,0.5,0.2530805429135975,0.24580096047239242,0.6051804927399056,logistic_regression,readmit_30,16
covariate,0,0.5,0.020419680878354114,0.0056565329505660275,0.02775083616409923,xgboost,readmit_30,16
covariate,0,0.5,0.0,0.0,0.10495407921058356,mlp,readmit_30,16
covariate,0,0.5,0.0,0.0,0.7044181579068187,logistic_regression,extended_stay,16
covariate,0,0.5,0.1238316957673613,0.10558949504040482,0.11188831978709934,xgboost,extended_stay,16
covariate,0,0.5,0.0,0.0,0.7044179787700244,mlp,extended_stay,16
covariate,0,0.5,0.095468384352532,0.05141440486837866,0.3136383418835737,logistic_regression,med_change,16
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004437730402864007,xgboost,med_change,16
covariate,0,0.5,0.010019269780310956,0.005308428782359714,0.45304520751707217,mlp,med_change,16
covariate,1,1.0,0.3361222970540221,0.3248302075165741,0.7095242609661949,logistic_regression,readmit_30,16
covariate,1,1.0,0.03165563593453389,0.010427327391553373,0.08074113496035813,xgboost,readmit_30,16
covariate,1,1.0,0.0,0.0,0.10877989277440536,mlp,readmit_30,16
covariate,1,1.0,0.0,0.0,0.7044181705019965,logistic_regression,extended_stay,16
covariate,1,1.0,0.3281528085129004,0.3184084122774926,0.26753606566271826,xgboost,extended_stay,16
covariate,1,1.0,0.0,0.0,0.7044181702204235,mlp,extended_stay,16
covariate,1,1.0,0.24318586927931926,0.1252580057810524,0.23884758921563642,logistic_regression,med_change,16
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004478360252333946,xgboost,med_change,16
covariate,1,1.0,0.01217258588711544,0.006345558008661311,0.45145145348021926,mlp,med_change,16
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7829054495421373,logistic_regression,readmit_30,16
covariate,2,1.5,0.041018931814683704,0.01623525105884232,0.10011907763202711,xgboost,readmit_30,16
covariate,2,1.5,0.0,0.0,0.11012079143254702,mlp,readmit_30,16
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,16
covariate,2,1.5,0.5545956824822761,0.5079956348454245,0.3996963958195867,xgboost,extended_stay,16
covariate,2,1.5,0.0,0.0,0.7044181705036294,mlp,extended_stay,16
covariate,2,1.5,0.44129095110533123,0.2343640003879804,0.14882727976530014,logistic_regression,med_change,16
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.0044546219911654255,xgboost,med_change,16
covariate,2,1.5,0.014325901993919917,0.007382687234962907,0.45008181859482743,mlp,med_change,16
label,0,0.15,0.029083537012827065,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,16
label,0,0.15,0.01486386631046439,0.00441197787900411,0.036484581033326954,xgboost,readmit_30,16
label,0,0.15,0.0,0.0,0.134663007772412,mlp,readmit_30,16
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,16
label,0,0.15,0.06391817683946699,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,16
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,16
label,0,0.15,0.07513427840047344,2.7204756180565504e-05,0.1349107756472952,logistic_regression,med_change,16
label,0,0.15,0.38799414348462663,0.02399930506992587,0.3300776602534218,xgboost,med_change,16
label,0,0.15,0.011469009272816008,0.0040638737107977965,0.13675426205379743,mlp,med_change,16
label,1,0.2,0.04844729911517831,0.000620943696867049,0.3857284429820179,logistic_regression,readmit_30,16
label,1,0.2,0.010368707250989977,0.00441197787900411,0.07993816828837759,xgboost,readmit_30,16
label,1,0.2,0.0,0.0,0.1845164914908498,mlp,readmit_30,16
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,16
label,1,0.2,0.04628332206768271,0.04106057755864101,0.096658547907091,xgboost,extended_stay,16
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,16
label,1,0.2,0.06643997739324745,2.7204756180565504e-05,0.1591795995427526,logistic_regression,med_change,16
label,1,0.2,0.35001296344309046,0.02399930506992587,0.2804708235038051,xgboost,med_change,16
label,1,0.2,0.01011148561057817,0.0040638737107977965,0.18258617970842964,mlp,med_change,16
label,2,0.25,0.060895431895261365,0.000620943696867049,0.33664917399140115,logistic_regression,readmit_30,16
label,2,0.25,0.004352109740616533,0.00441197787900411,0.12242998194982589,xgboost,readmit_30,16
label,2,0.25,0.0,0.0,0.2345061201985868,mlp,readmit_30,16
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,16
label,2,0.25,0.06723767891415577,0.04106057755864101,0.05535811787091382,xgboost,extended_stay,16
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,16
label,2,0.25,0.05907569489114232,2.7204756180565504e-05,0.1909173551979016,logistic_regression,med_change,16
label,2,0.25,0.3069690265486726,0.02399930506992587,0.2299186359958449,xgboost,med_change,16
label,2,0.25,0.011744424443803938,0.0040638737107977965,0.22804315911455464,mlp,med_change,16
concept,0,1.5,0.11823063079142682,0.000620943696867049,0.4583274888231297,logistic_regression,readmit_30,16
concept,0,1.5,0.009757113322326833,0.00441197787900411,0.01956064568079499,xgboost,readmit_30,16
concept,0,1.5,0.0,0.0,0.11929611886810043,mlp,readmit_30,16
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,16
concept,0,1.5,0.20518700483028668,0.04106057755864101,0.1219165691226146,xgboost,extended_stay,16
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,16
concept,0,1.5,0.07322481891083066,2.7204756180565504e-05,0.4584033413556016,logistic_regression,med_change,16
concept,0,1.5,0.46329784361946,0.02399930506992587,0.44346400722726065,xgboost,med_change,16
concept,0,1.5,0.020455602045560205,0.0040638737107977965,0.5383688905026559,mlp,med_change,16
concept,1,2.0,0.15843564538839106,0.000620943696867049,0.44173342120230413,logistic_regression,readmit_30,16
concept,1,2.0,0.004627696867163175,0.00441197787900411,0.02884269165123579,xgboost,readmit_30,16
concept,1,2.0,0.0,0.0,0.13768573824030778,mlp,readmit_30,16
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,16
concept,1,2.0,0.18370344878949524,0.04106057755864101,0.11577568846965103,xgboost,extended_stay,16
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,16
concept,1,2.0,0.08240494415189364,2.7204756180565504e-05,0.5264390186009864,logistic_regression,med_change,16
concept,1,2.0,0.481894131063336,0.02399930506992587,0.4633071777420271,xgboost,med_change,16
concept,1,2.0,0.020521353300055462,0.0040638737107977965,0.6069810681797272,mlp,med_change,16
concept,2,3.0,0.1752644017409345,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,16
concept,2,3.0,0.00849079807085646,0.00441197787900411,0.05207438632039157,xgboost,readmit_30,16
concept,2,3.0,0.0,0.0,0.16838476333883506,mlp,readmit_30,16
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,16
concept,2,3.0,0.1861683042326387,0.04106057755864101,0.1777942091221941,xgboost,extended_stay,16
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,16
concept,2,3.0,0.093210099759299,2.7204756180565504e-05,0.6625220958146806,logistic_regression,med_change,16
concept,2,3.0,0.490726377602049,0.02399930506992587,0.4745358323892419,xgboost,med_change,16
concept,2,3.0,0.015370705244122965,0.0040638737107977965,0.7450233921791688,mlp,med_change,16
covariate,0,0.5,0.25098117272465414,0.24414155371030988,0.6052879907605011,logistic_regression,readmit_30,17
covariate,0,0.5,0.022292340054384074,0.005034255414785069,0.027749268213289702,xgboost,readmit_30,17
covariate,0,0.5,0.0,0.0,0.10496217659004674,mlp,readmit_30,17
covariate,0,0.5,0.0,0.0,0.7044181571430179,logistic_regression,extended_stay,17
covariate,0,0.5,0.12453345015332618,0.10372266243306194,0.11163672674242527,xgboost,extended_stay,17
covariate,0,0.5,0.0,0.0,0.7044179657242715,mlp,extended_stay,17
covariate,0,0.5,0.0946070579098102,0.05079212733259768,0.31362264253000266,logistic_regression,med_change,17
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004408997280325751,xgboost,med_change,17
covariate,0,0.5,0.00915794333758917,0.004893577091839074,0.4530076252880438,mlp,med_change,17
covariate,1,1.0,0.335889033699695,0.32462278167131375,0.7095842361999449,logistic_regression,readmit_30,17
covariate,1,1.0,0.03165563593453389,0.011049604927334332,0.08079919903880084,xgboost,readmit_30,17
covariate,1,1.0,0.0,0.0,0.10878180437151531,mlp,readmit_30,17
covariate,1,1.0,0.0,0.0,0.7044181705018724,logistic_regression,extended_stay,17
covariate,1,1.0,0.32461923960830674,0.31529702459858777,0.26711389541261255,xgboost,extended_stay,17
covariate,1,1.0,0.0,0.0,0.7044181702007524,mlp,extended_stay,17
covariate,1,1.0,0.2410325531725148,0.1246357282452714,0.23885848317279793,logistic_regression,med_change,17
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004472682745039642,xgboost,med_change,17
covariate,1,1.0,0.013464575551198125,0.006967835544442269,0.45141065787270607,mlp,med_change,17
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7829303675861432,logistic_regression,readmit_30,17
covariate,2,1.5,0.03727361346262378,0.015820399368321678,0.10021025607402186,xgboost,readmit_30,17
covariate,2,1.5,0.0,0.0,0.11012225905222177,mlp,readmit_30,17
covariate,2,1.5,0.0,0.0,0.7044181705040444,logistic_regression,extended_stay,17
covariate,2,1.5,0.5540067543315105,0.5077882090001642,0.39982893823143156,xgboost,extended_stay,17
covariate,2,1.5,0.0,0.0,0.7044181705036026,mlp,extended_stay,17
covariate,2,1.5,0.43956829821988774,0.2341565745427201,0.14880030431145297,logistic_regression,med_change,17
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004456073240456406,xgboost,med_change,17
covariate,2,1.5,0.016479218100724394,0.008419816461264504,0.4500466223809643,mlp,med_change,17
label,0,0.15,0.03738229219954903,0.000620943696867049,0.4357180716897549,logistic_regression,readmit_30,17
label,0,0.15,0.016246992174918054,0.00441197787900411,0.035591594383408,xgboost,readmit_30,17
label,0,0.15,0.0,0.0,0.13466300777241202,mlp,readmit_30,17
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,17
label,0,0.15,0.08189881307736463,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,17
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,17
label,0,0.15,0.07147395629212791,2.7204756180565504e-05,0.12881704113563194,logistic_regression,med_change,17
label,0,0.15,0.38848218643240606,0.02399930506992587,0.3300632676295125,xgboost,med_change,17
label,0,0.15,0.011224987798926306,0.0040638737107977965,0.1365850282334174,mlp,med_change,17
label,1,0.2,0.051559332310199046,0.000620943696867049,0.3862239510086175,logistic_regression,readmit_30,17
label,1,0.2,0.009331362852649728,0.00441197787900411,0.07903974620423312,xgboost,readmit_30,17
label,1,0.2,0.0,0.0,0.18465263648014899,mlp,readmit_30,17
label,1,0.2,0.0,0.0,0.7999739922511818,logistic_regression,extended_stay,17
label,1,0.2,0.05976879924610601,0.04106057755864101,0.09746556445875866,xgboost,extended_stay,17
label,1,0.2,0.0,0.0,0.7999063988753001,mlp,extended_stay,17
label,1,0.2,0.06592143966962806,2.7204756180565504e-05,0.1583498961617113,logistic_regression,med_change,17
label,1,0.2,0.3505315011667099,0.02399930506992587,0.2804708235038051,xgboost,med_change,17
label,1,0.2,0.011407829919626652,0.0040638737107977965,0.18441642935957625,mlp,med_change,17
label,2,0.25,0.04346804600314513,0.000620943696867049,0.3362343223008806,logistic_regression,readmit_30,17
label,2,0.25,0.004352109740616533,0.00441197787900411,0.12284483364034654,xgboost,readmit_30,17
label,2,0.25,0.0,0.0,0.2345061201985868,mlp,readmit_30,17
label,2,0.25,0.0,0.0,0.7499843635434449,logistic_regression,extended_stay,17
label,2,0.25,0.07304680754486115,0.04106057755864101,0.05452841448987254,xgboost,extended_stay,17
label,2,0.25,0.0,0.0,0.7499167701675632,mlp,extended_stay,17
label,2,0.25,0.05686330551061135,2.7204756180565504e-05,0.18759854167373652,logistic_regression,med_change,17
label,2,0.25,0.30807522123893805,0.02399930506992587,0.23031582057787453,xgboost,med_change,17
label,2,0.25,0.008849557522123894,0.0040638737107977965,0.22970256587663715,mlp,med_change,17
concept,0,1.5,0.11660196629631292,0.000620943696867049,0.4583274888231298,logistic_regression,readmit_30,17
concept,0,1.5,0.006499784332098822,0.00441197787900411,0.0263207146155713,xgboost,readmit_30,17
concept,0,1.5,0.0,0.0,0.1210916706194822,mlp,readmit_30,17
concept,0,1.5,0.0,0.0,0.6601689725457265,logistic_regression,extended_stay,17
concept,0,1.5,0.2180075176507995,0.04106057755864101,0.12799014234627534,xgboost,extended_stay,17
concept,0,1.5,0.0,0.0,0.6601013791698449,mlp,extended_stay,17
concept,0,1.5,0.07771920093330256,2.7204756180565504e-05,0.4554861914076505,logistic_regression,med_change,17
concept,0,1.5,0.4707884803235798,0.02399930506992587,0.4517610410376734,xgboost,med_change,17
concept,0,1.5,0.01813110181311018,0.0040638737107977965,0.5362946320500529,mlp,med_change,17
concept,1,2.0,0.1425855012961721,0.000620943696867049,0.4417334212023042,logistic_regression,readmit_30,17
concept,1,2.0,0.008757385548668957,0.00441197787900411,0.026768433198632605,xgboost,readmit_30,17
concept,1,2.0,0.0,0.0,0.1368560348592665,mlp,readmit_30,17
concept,1,2.0,0.0,0.0,0.6157798416600182,logistic_regression,extended_stay,17
concept,1,2.0,0.1907228872344196,0.04106057755864101,0.12036462418164758,xgboost,extended_stay,17
concept,1,2.0,0.0,0.0,0.6157122482841365,mlp,extended_stay,17
concept,1,2.0,0.08505570624599569,2.7204756180565504e-05,0.5243647601483831,logistic_regression,med_change,17
concept,1,2.0,0.4845448931574381,0.02399930506992587,0.4666259912661922,xgboost,med_change,17
concept,1,2.0,0.018857459789240156,0.0040638737107977965,0.6063953736001425,mlp,med_change,17
concept,2,3.0,0.17292248136622723,0.000620943696867049,0.40854528596065304,logistic_regression,readmit_30,17
concept,2,3.0,0.00849079807085646,0.00441197787900411,0.048916248768858576,xgboost,readmit_30,17
concept,2,3.0,0.0,0.0,0.16962931841039697,mlp,readmit_30,17
concept,2,3.0,0.0,0.0,0.5270015798886014,logistic_regression,extended_stay,17
concept,2,3.0,0.19099286563614748,0.04106057755864101,0.17779420912219415,xgboost,extended_stay,17
concept,2,3.0,0.0,0.0,0.5269339865127198,mlp,extended_stay,17
concept,2,3.0,0.09536353179160048,2.7204756180565504e-05,0.6631326506275367,logistic_regression,med_change,17
concept,2,3.0,0.495033241666652,0.02399930506992587,0.4818418031667348,xgboost,med_change,17
concept,2,3.0,0.0189873417721519,0.0040638737107977965,0.7470226239558738,mlp,med_change,17
covariate,0,0.5,0.25284727955927044,0.24580096047239242,0.6053435001643791,logistic_regression,readmit_30,18
covariate,0,0.5,0.020419680878354114,0.005034255414785069,0.027734564303164903,xgboost,readmit_30,18
covariate,0,0.5,0.0,0.0,0.10493134247060264,mlp,readmit_30,18
covariate,0,0.5,0.0,0.0,0.7044181581426494,logistic_regression,extended_stay,18
covariate,0,0.5,0.1210246782235016,0.1049672175046239,0.11214759178711552,xgboost,extended_stay,18
covariate,0,0.5,0.0,0.0,0.7044179726425472,mlp,extended_stay,18
covariate,0,0.5,0.09589904757389292,0.05141440486837866,0.3136093518985652,logistic_regression,med_change,18
covariate,0,0.5,0.00531696925978975,0.02399930506992587,0.004423179708149232,xgboost,med_change,18
covariate,0,0.5,0.00915794333758917,0.004893577091839074,0.4531094673579848,mlp,med_change,18
covariate,1,1.0,0.3361222970540221,0.3248302075165741,0.709615294242413,logistic_regression,readmit_30,18
covariate,1,1.0,0.03352829511056385,0.010427327391553373,0.08071972160999816,xgboost,readmit_30,18
covariate,1,1.0,0.0,0.0,0.10877460328046816,mlp,readmit_30,18
covariate,1,1.0,0.0,0.0,0.7044181705020349,logistic_regression,extended_stay,18
covariate,1,1.0,0.32962512888981443,0.31903068981327354,0.26777902491556066,xgboost,extended_stay,18
covariate,1,1.0,0.0,0.0,0.7044181702121275,mlp,extended_stay,18
covariate,1,1.0,0.2418938796152366,0.1252580057810524,0.23881266592354877,logistic_regression,med_change,18
covariate,1,1.0,0.00531696925978975,0.02399930506992587,0.004472510278722577,xgboost,med_change,18
covariate,1,1.0,0.013033912329837232,0.006760409699181949,0.4515111861812904,mlp,med_change,18
covariate,2,1.5,0.34218714426652497,0.33043070533860275,0.7829472052626484,logistic_regression,readmit_30,18
covariate,2,1.5,0.035400954286593816,0.01561297352306136,0.10016350637448325,xgboost,readmit_30,18
covariate,2,1.5,0.0,0.0,0.11011983235642209,mlp,readmit_30,18
covariate,2,1.5,0.0,0.0,0.7044181705040446,logistic_regression,extended_stay,18
covariate,2,1.5,0.5554790747084245,0.5090327640717262,0.40022890613771916,xgboost,extended_stay,18
covariate,2,1.5,0.0,0.0,0.7044181705036185,mlp,extended_stay,18
covariate,2,1.5,0.4399989614412486,0.23311944531641848,0.14870706649387438,logistic_regression,med_change,18
covariate,2,1.5,0.00531696925978975,0.02399930506992587,0.004444239259378943,xgboost,med_change,18
covariate,2,1.5,0.016048554879363502,0.008212390616004187,0.4501704685497853,mlp,med_change,18
label,0,0.15,0.01386915250383669,0.000620943696867049,0.43571807168975496,logistic_regression,readmit_30,18
label,0,0.15,0.013480740446010723,0.00441197787900411,0.03179877055115384,xgboost,readmit_30,18
label,0,0.15,0.0,0.0,0.134663007772412,mlp,readmit_30,18
label,0,0.15,0.0,0.0,0.8499636209589188,logistic_regression,extended_stay,18
label,0,0.15,0.04593754060156929,0.04106057755864101,0.14664817661482796,xgboost,extended_stay,18
label,0,0.15,0.0,0.0,0.8498960275830372,mlp,extended_stay,18
label,0,0.15,0.07659840724381166,2.7204756180565504e-05,0.13794377832708601,logistic_regression,med_change,18
label,0,0.15,0.3882381649585164,0.02399930506992587,0.33024303447161535,xgboost,med_change,18
label,0,0.15,0.012445095168374817,0.0040638737107977965,0.13799881712535936,mlp,med_change,18
label,1,0.2,0.03703651073343561,0.000620943696867049,0.38572844298201786,logistic_regression,readmit_30,18
